"Freq [MHz]","((mag(V_out.v)*mag(I_out.i))/(mag(V_in.v)*mag(I_in.i)))*100 []"
6.764,99.0575230237507
6.7641,99.0625288340017
6.7642,99.0675213462633
6.7643,99.0725005594072
6.7644,99.0774664723149
6.7645,99.0824190838775
6.7646,99.0873583929953
6.7647,99.0922843985787
6.7648,99.097197099547
6.7649,99.1020964948297
6.765,99.1069825833655
6.7651,99.1118553641025
6.7652,99.1167148359988
6.7653,99.1215609980217
6.7654,99.1263938491481
6.7655,99.1312133883646
6.7656,99.136019614667
6.7657,99.1408125270613
6.7658,99.1455921245623
6.7659,99.1503584061947
6.766,99.1551113709929
6.7661,99.1598510180004
6.7662,99.1645773462706
6.7663,99.1692903548662
6.7664,99.1739900428598
6.7665,99.178676409333
6.7666,99.1833494533774
6.7667,99.1880091740939
6.7668,99.1926555705928
6.7669,99.1972886419943
6.767,99.2019083874278
6.7671,99.2065148060324
6.7672,99.2111078969567
6.7673,99.2156876593587
6.7674,99.2202540924059
6.7675,99.2248071952756
6.7676,99.2293469671544
6.7677,99.2338734072384
6.7678,99.2383865147332
6.7679,99.2428862888541
6.768,99.2473727288257
6.7681,99.2518458338821
6.7682,99.2563056032672
6.7683,99.2607520362339
6.7684,99.2651851320451
6.7685,99.269604889973
6.7686,99.2740113092991
6.7687,99.2784043893148
6.7688,99.2827841293207
6.7689,99.287150528627
6.769,99.2915035865532
6.7691,99.2958433024285
6.7692,99.3001696755918
6.7693,99.3044827053909
6.7694,99.3087823911836
6.7695,99.3130687323369
6.7696,99.3173417282273
6.7697,99.321601378241
6.7698,99.3258476817733
6.7699,99.3300806382295
6.77,99.3343002470238
6.7701,99.3385065075803
6.7702,99.3426994193322
6.7703,99.3468789817226
6.7704,99.3510451942037
6.7705,99.3551980562372
6.7706,99.3593375672945
6.7707,99.3634637268564
6.7708,99.3675765344127
6.7709,99.3716759894633
6.771,99.3757620915172
6.7711,99.3798348400929
6.7712,99.3838942347183
6.7713,99.387940274931
6.7714,99.3919729602775
6.7715,99.3959922903144
6.7716,99.3999982646072
6.7717,99.4039908827313
6.7718,99.407970144271
6.7719,99.4119360488205
6.772,99.4158885959831
6.7721,99.4198277853719
6.7722,99.4237536166089
6.7723,99.4276660893262
6.7724,99.4315652031645
6.7725,99.4354509577746
6.7726,99.4393233528165
6.7727,99.4431823879594
6.7728,99.4470280628822
6.7729,99.450860377273
6.773,99.4546793308296
6.7731,99.4584849232588
6.7732,99.4622771542771
6.7733,99.4660560236102
6.7734,99.4698215309933
6.7735,99.473573676171
6.7736,99.4773124588973
6.7737,99.4810378789355
6.7738,99.4847499360585
6.7739,99.4884486300481
6.774,99.4921339606962
6.7741,99.4958059278033
6.7742,99.4994645311799
6.7743,99.5031097706455
6.7744,99.506741646029
6.7745,99.5103601571689
6.7746,99.5139653039129
6.7747,99.517557086118
6.7748,99.5211355036508
6.7749,99.5247005563869
6.775,99.5282522442114
6.7751,99.531790567019
6.7752,99.5353155247134
6.7753,99.5388271172078
6.7754,99.5423253444247
6.7755,99.545810206296
6.7756,99.5492817027629
6.7757,99.5527398337758
6.7758,99.5561845992947
6.7759,99.5596159992886
6.776,99.5630340337361
6.7761,99.5664387026252
6.7762,99.5698300059528
6.7763,99.5732079437253
6.7764,99.5765725159588
6.7765,99.579923722678
6.7766,99.5832615639175
6.7767,99.5865860397209
6.7768,99.5898971501412
6.7769,99.5931948952408
6.777,99.5964792750911
6.7771,99.5997502897729
6.7772,99.6030079393765
6.7773,99.6062522240014
6.7774,99.6094831437561
6.7775,99.6127006987589
6.7776,99.6159048891367
6.7777,99.6190957150263
6.7778,99.6222731765734
6.7779,99.6254372739331
6.778,99.6285880072698
6.7781,99.6317253767571
6.7782,99.6348493825776
6.7783,99.6379600249238
6.7784,99.6410573039967
6.7785,99.644141220007
6.7786,99.6472117731748
6.7787,99.6502689637288
6.7788,99.6533127919076
6.7789,99.6563432579586
6.779,99.6593603621386
6.7791,99.6623641047136
6.7792,99.6653544859589
6.7793,99.668331506159
6.7794,99.6712951656074
6.7795,99.6742454646071
6.7796,99.6771824034701
6.7797,99.6801059825177
6.7798,99.6830162020806
6.7799,99.6859130624983
6.78,99.6887965641197
6.7801,99.6916667073028
6.7802,99.694523492415
6.7803,99.6973669198328
6.7804,99.7001969899418
6.7805,99.7030137031367
6.7806,99.7058170598216
6.7807,99.7086070604097
6.7808,99.7113837053233
6.7809,99.7141469949938
6.781,99.716896929862
6.7811,99.7196335103775
6.7812,99.7223567369993
6.7813,99.7250666101959
6.7814,99.7277631304441
6.7815,99.7304462982304
6.7816,99.7331161140504
6.7817,99.7357725784088
6.7818,99.7384156918193
6.7819,99.7410454548049
6.782,99.7436618678977
6.7821,99.7462649316387
6.7822,99.7488546465784
6.7823,99.751431013276
6.7824,99.7539940323002
6.7825,99.7565437042284
6.7826,99.7590800296475
6.7827,99.7616030091532
6.7828,99.7641126433504
6.7829,99.7666089328531
6.783,99.7690918782845
6.7831,99.7715614802765
6.7832,99.7740177394706
6.7833,99.7764606565169
6.7834,99.7788902320749
6.7835,99.781306466813
6.7836,99.7837093614087
6.7837,99.7860989165485
6.7838,99.7884751329282
6.7839,99.7908380112523
6.784,99.7931875522344
6.7841,99.7955237565976
6.7842,99.7978466250733
6.7843,99.8001561584026
6.7844,99.8024523573352
6.7845,99.8047352226302
6.7846,99.8070047550552
6.7847,99.8092609553872
6.7848,99.8115038244122
6.7849,99.813733362925
6.785,99.8159495717297
6.7851,99.8181524516393
6.7852,99.8203420034755
6.7853,99.8225182280694
6.7854,99.8246811262608
6.7855,99.8268306988987
6.7856,99.8289669468409
6.7857,99.8310898709543
6.7858,99.8331994721148
6.7859,99.8352957512071
6.786,99.8373787091249
6.7861,99.839448346771
6.7862,99.8415046650572
6.7863,99.8435476649038
6.7864,99.8455773472406
6.7865,99.8475937130061
6.7866,99.8495967631476
6.7867,99.8515864986216
6.7868,99.8535629203934
6.7869,99.8555260294371
6.787,99.857475826736
6.7871,99.8594123132821
6.7872,99.8613354900764
6.7873,99.8632453581287
6.7874,99.8651419184578
6.7875,99.8670251720913
6.7876,99.868895120066
6.7877,99.8707517634272
6.7878,99.8725951032291
6.7879,99.8744251405352
6.788,99.8762418764175
6.7881,99.8780453119569
6.7882,99.8798354482432
6.7883,99.8816122863752
6.7884,99.8833758274603
6.7885,99.8851260726152
6.7886,99.8868630229646
6.7887,99.8885866796431
6.7888,99.8902970437935
6.7889,99.8919941165675
6.789,99.8936778991256
6.7891,99.8953483926374
6.7892,99.897005598281
6.7893,99.8986495172435
6.7894,99.9002801507207
6.7895,99.9018974999173
6.7896,99.9035015660468
6.7897,99.9050923503314
6.7898,99.9066698540021
6.7899,99.9082340782989
6.79,99.9097850244704
6.7901,99.9113226937738
6.7902,99.9128470874754
6.7903,99.9143582068502
6.7904,99.9158560531818
6.7905,99.9173406277626
6.7906,99.9188119318939
6.7907,99.9202699668857
6.7908,99.9217147340567
6.7909,99.9231462347341
6.791,99.9245644702544
6.7911,99.9259694419623
6.7912,99.9273611512115
6.7913,99.9287395993643
6.7914,99.9301047877918
6.7915,99.9314567178737
6.7916,99.9327953909985
6.7917,99.9341208085634
6.7918,99.9354329719743
6.7919,99.9367318826457
6.792,99.9380175420007
6.7921,99.9392899514714
6.7922,99.9405491124983
6.7923,99.9417950265308
6.7924,99.9430276950266
6.7925,99.9442471194525
6.7926,99.9454533012836
6.7927,99.9466462420038
6.7928,99.9478259431057
6.7929,99.9489924060903
6.793,99.9501456324677
6.7931,99.951285623756
6.7932,99.9524123814824
6.7933,99.9535259071826
6.7934,99.9546262024008
6.7935,99.95571326869
6.7936,99.9567871076117
6.7937,99.9578477207358
6.7938,99.9588951096412
6.7939,99.9599292759151
6.794,99.9609502211534
6.7941,99.9619579469603
6.7942,99.9629524549491
6.7943,99.9639337467412
6.7944,99.9649018239668
6.7945,99.9658566882645
6.7946,99.9667983412817
6.7947,99.967726784674
6.7948,99.9686420201059
6.7949,99.9695440492501
6.795,99.970432873788
6.7951,99.9713084954095
6.7952,99.9721709158132
6.7953,99.9730201367059
6.7954,99.973856159803
6.7955,99.9746789868286
6.7956,99.975488619515
6.7957,99.9762850596032
6.7958,99.9770683088426
6.7959,99.9778383689912
6.796,99.9785952418154
6.7961,99.9793389290898
6.7962,99.980069432598
6.7963,99.9807867541317
6.7964,99.981490895491
6.7965,99.9821818584847
6.7966,99.9828596449299
6.7967,99.9835242566522
6.7968,99.9841756954854
6.7969,99.9848139632723
6.797,99.9854390618633
6.7971,99.9860509931179
6.7972,99.9866497589037
6.7973,99.9872353610968
6.7974,99.9878078015816
6.7975,99.988367082251
6.7976,99.9889132050062
6.7977,99.9894461717569
6.7978,99.9899659844211
6.7979,99.990472644925
6.798,99.9909661552036
6.7981,99.9914465171998
6.7982,99.9919137328651
6.7983,99.9923678041593
6.7984,99.9928087330505
6.7985,99.9932365215153
6.7986,99.9936511715383
6.7987,99.9940526851128
6.7988,99.9944410642402
6.7989,99.9948163109303
6.799,99.9951784272011
6.7991,99.995527415079
6.7992,99.9958632765986
6.7993,99.996186013803
6.7994,99.9964956287434
6.7995,99.9967921234792
6.7996,99.9970755000784
6.7997,99.9973457606168
6.7998,99.997602907179
6.7999,99.9978469418574
6.8,99.9980778667529
6.8001,99.9982956839746
6.8002,99.9985003956397
6.8003,99.9986920038739
6.8004,99.9988705108108
6.8005,99.9990359185925
6.8006,99.9991882293692
6.8007,99.9993274452993
6.8008,99.9994535685494
6.8009,99.9995666012944
6.801,99.9996665457172
6.8011,99.999753404009
6.8012,99.9998271783692
6.8013,99.9998878710054
6.8014,99.9999354841332
6.8015,99.9999700199766
6.8016,99.9999914807676
6.8017,99.9999998687462
6.8018,99.9999951861609
6.8019,99.9999774352681
6.802,99.9999466183324
6.8021,99.9999027376265
6.8022,99.9998457954313
6.8023,99.9997757940356
6.8024,99.9996927357366
6.8025,99.9995966228393
6.8026,99.9994874576572
6.8027,99.9993652425114
6.8028,99.9992299797314
6.8029,99.9990816716546
6.803,99.9989203206268
6.8031,99.9987459290014
6.8032,99.9985584991403
6.8033,99.998358033413
6.8034,99.9981445341974
6.8035,99.9979180038794
6.8036,99.9976784448528
6.8037,99.9974258595194
6.8038,99.9971602502893
6.8039,99.9968816195803
6.804,99.9965899698183
6.8041,99.9962853034373
6.8042,99.9959676228793
6.8043,99.9956369305941
6.8044,99.9952932290396
6.8045,99.9949365206818
6.8046,99.9945668079945
6.8047,99.9941840934595
6.8048,99.9937883795665
6.8049,99.9933796688134
6.805,99.9929579637058
6.8051,99.9925232667574
6.8052,99.9920755804896
6.8053,99.9916149074319
6.8054,99.9911412501219
6.8055,99.9906546111047
6.8056,99.9901549929335
6.8057,99.9896423981697
6.8058,99.989116829382
6.8059,99.9885782891475
6.806,99.988026780051
6.8061,99.9874623046851
6.8062,99.9868848656503
6.8063,99.9862944655552
6.8064,99.9856911070158
6.8065,99.9850747926564
6.8066,99.9844455251089
6.8067,99.9838033070131
6.8068,99.9831481410166
6.8069,99.9824800297749
6.807,99.9817989759512
6.8071,99.9811049822168
6.8072,99.9803980512503
6.8073,99.9796781857385
6.8074,99.978945388376
6.8075,99.9781996618649
6.8076,99.9774410089153
6.8077,99.976669432245
6.8078,99.9758849345797
6.8079,99.9750875186527
6.808,99.9742771872051
6.8081,99.9734539429856
6.8082,99.9726177887511
6.8083,99.9717687272656
6.8084,99.9709067613013
6.8085,99.970031893638
6.8086,99.9691441270632
6.8087,99.9682434643721
6.8088,99.9673299083674
6.8089,99.9664034618599
6.809,99.9654641276679
6.8091,99.9645119086172
6.8092,99.9635468075415
6.8093,99.9625688272822
6.8094,99.9615779706882
6.8095,99.960574240616
6.8096,99.9595576399301
6.8097,99.9585281715022
6.8098,99.957485838212
6.8099,99.9564306429466
6.81,99.9553625886007
6.8101,99.954281678077
6.8102,99.9531879142851
6.8103,99.9520813001429
6.8104,99.9509618385756
6.8105,99.9498295325159
6.8106,99.9486843849044
6.8107,99.9475263986887
6.8108,99.9463555768246
6.8109,99.9451719222751
6.811,99.9439754380108
6.8111,99.9427661270099
6.8112,99.9415439922583
6.8113,99.940309036749
6.8114,99.9390612634829
6.8115,99.9378006754684
6.8116,99.9365272757211
6.8117,99.9352410672645
6.8118,99.9339420531294
6.8119,99.9326302363541
6.812,99.9313056199844
6.8121,99.9299682070736
6.8122,99.9286180006824
6.8123,99.9272550038792
6.8124,99.9258792197395
6.8125,99.9244906513465
6.8126,99.9230893017907
6.8127,99.9216751741702
6.8128,99.9202482715905
6.8129,99.9188085971644
6.813,99.9173561540122
6.8131,99.9158909452616
6.8132,99.9144129740477
6.8133,99.912922243513
6.8134,99.9114187568074
6.8135,99.9099025170881
6.8136,99.9083735275199
6.8137,99.9068317912747
6.8138,99.9052773115319
6.8139,99.9037100914783
6.814,99.9021301343079
6.8141,99.9005374432221
6.8142,99.8989320214298
6.8143,99.8973138721469
6.8144,99.895682998597
6.8145,99.8940394040106
6.8146,99.892383091626
6.8147,99.8907140646882
6.8148,99.8890323264501
6.8149,99.8873378801714
6.815,99.8856307291193
6.8151,99.8839108765685
6.8152,99.8821783258003
6.8153,99.8804330801039
6.8154,99.8786751427756
6.8155,99.8769045171188
6.8156,99.8751212064441
6.8157,99.8733252140694
6.8158,99.87151654332
6.8159,99.8696951975282
6.816,99.8678611800335
6.8161,99.8660144941827
6.8162,99.8641551433299
6.8163,99.862283130836
6.8164,99.8603984600695
6.8165,99.8585011344059
6.8166,99.8565911572278
6.8167,99.854668531925
6.8168,99.8527332618946
6.8169,99.8507853505404
6.817,99.8488248012741
6.8171,99.8468516175137
6.8172,99.8448658026849
6.8173,99.8428673602202
6.8174,99.8408562935594
6.8175,99.8388326061493
6.8176,99.8367963014438
6.8177,99.8347473829038
6.8178,99.8326858539976
6.8179,99.8306117182002
6.818,99.8285249789938
6.8181,99.8264256398678
6.8182,99.8243137043183
6.8183,99.8221891758488
6.8184,99.8200520579698
6.8185,99.8179023541984
6.8186,99.8157400680595
6.8187,99.8135652030842
6.8188,99.811377762811
6.8189,99.8091777507855
6.819,99.80696517056
6.8191,99.8047400256941
6.8192,99.8025023197541
6.8193,99.8002520563135
6.8194,99.7979892389524
6.8195,99.7957138712584
6.8196,99.7934259568256
6.8197,99.7911254992552
6.8198,99.7888125021553
6.8199,99.786486969141
6.82,99.7841489038343
6.8201,99.781798309864
6.8202,99.7794351908658
6.8203,99.7770595504827
6.8204,99.774671392364
6.8205,99.7722707201661
6.8206,99.7698575375525
6.8207,99.7674318481932
6.8208,99.7649936557656
6.8209,99.7625429639532
6.821,99.760079776447
6.8211,99.7576040969445
6.8212,99.7551159291501
6.8213,99.7526152767751
6.8214,99.7501021435374
6.8215,99.7475765331622
6.8216,99.7450384493808
6.8217,99.7424878959318
6.8218,99.7399248765605
6.8219,99.737349395019
6.822,99.7347614550657
6.8221,99.7321610604665
6.8222,99.7295482149936
6.8223,99.7269229224261
6.8224,99.7242851865498
6.8225,99.7216350111572
6.8226,99.7189724000475
6.8227,99.7162973570269
6.8228,99.7136098859078
6.8229,99.7109099905099
6.823,99.708197674659
6.8231,99.705472942188
6.8232,99.7027357969364
6.8233,99.6999862427503
6.8234,99.6972242834825
6.8235,99.6944499229925
6.8236,99.6916631651462
6.8237,99.6888640138167
6.8238,99.6860524728832
6.8239,99.6832285462316
6.824,99.6803922377549
6.8241,99.677543551352
6.8242,99.6746824909289
6.8243,99.671809060398
6.8244,99.6689232636786
6.8245,99.666025104696
6.8246,99.6631145873826
6.8247,99.660191715677
6.8248,99.6572564935248
6.8249,99.6543089248778
6.825,99.6513490136942
6.8251,99.6483767639395
6.8252,99.6453921795847
6.8253,99.6423952646082
6.8254,99.6393860229942
6.8255,99.636364458734
6.8256,99.6333305758251
6.8257,99.6302843782715
6.8258,99.6272258700839
6.8259,99.624155055279
6.826,99.6210719378806
6.8261,99.6179765219185
6.8262,99.6148688114291
6.8263,99.6117488104553
6.8264,99.6086165230463
6.8265,99.6054719532579
6.8266,99.6023151051522
6.8267,99.5991459827978
6.8268,99.5959645902695
6.8269,99.592770931649
6.827,99.5895650110238
6.8271,99.5863468324881
6.8272,99.5831164001426
6.8273,99.5798737180938
6.8274,99.5766187904554
6.8275,99.5733516213468
6.8276,99.5700722148938
6.8277,99.566780575229
6.8278,99.5634767064911
6.8279,99.5601606128248
6.828,99.5568322983815
6.8281,99.5534917673187
6.8282,99.5501390238004
6.8283,99.5467740719967
6.8284,99.5433969160842
6.8285,99.5400075602454
6.8286,99.5366060086698
6.8287,99.5331922655521
6.8288,99.5297663350942
6.8289,99.5263282215039
6.829,99.5228779289949
6.8291,99.5194154617878
6.8292,99.515940824109
6.8293,99.5124540201911
6.8294,99.5089550542732
6.8295,99.5054439306002
6.8296,99.5019206534236
6.8297,99.4983852270007
6.8298,99.4948376555953
6.8299,99.491277943477
6.83,99.4877060949223
6.8301,99.4841221142129
6.8302,99.4805260056373
6.8303,99.47691777349
6.8304,99.4732974220713
6.8305,99.4696649556882
6.8306,99.4660203786535
6.8307,99.4623636952859
6.8308,99.4586949099106
6.8309,99.4550140268586
6.831,99.4513210504674
6.8311,99.4476159850798
6.8312,99.4438988350455
6.8313,99.4401696047199
6.8314,99.4364282984643
6.8315,99.4326749206463
6.8316,99.4289094756395
6.8317,99.4251319678234
6.8318,99.4213424015837
6.8319,99.4175407813118
6.832,99.4137271114056
6.8321,99.4099013962685
6.8322,99.4060636403103
6.8323,99.4022138479464
6.8324,99.3983520235986
6.8325,99.3944781716943
6.8326,99.3905922966671
6.8327,99.3866944029562
6.8328,99.3827844950073
6.8329,99.3788625772717
6.833,99.3749286542066
6.8331,99.370982730275
6.8332,99.3670248099464
6.8333,99.3630548976953
6.8334,99.3590729980031
6.8335,99.3550791153563
6.8336,99.3510732542478
6.8337,99.3470554191758
6.8338,99.3430256146449
6.8339,99.3389838451655
6.834,99.3349301152535
6.8341,99.3308644294311
6.8342,99.3267867922258
6.8343,99.3226972081714
6.8344,99.3185956818075
6.8345,99.314482217679
6.8346,99.3103568203373
6.8347,99.306219494339
6.8348,99.3020702442468
6.8349,99.2979090746292
6.835,99.2937359900604
6.8351,99.2895509951203
6.8352,99.2853540943946
6.8353,99.2811452924746
6.8354,99.2769245939578
6.8355,99.272692003447
6.8356,99.2684475255509
6.8357,99.2641911648838
6.8358,99.2599229260657
6.8359,99.2556428137226
6.836,99.2513508324857
6.8361,99.2470469869924
6.8362,99.2427312818854
6.8363,99.2384037218132
6.8364,99.2340643114301
6.8365,99.2297130553958
6.8366,99.2253499583758
6.8367,99.220975025041
6.8368,99.2165882600685
6.8369,99.2121896681402
6.837,99.2077792539445
6.8371,99.2033570221747
6.8372,99.19892297753
6.8373,99.1944771247151
6.8374,99.1900194684406
6.8375,99.1855500134222
6.8376,99.1810687643813
6.8377,99.1765757260451
6.8378,99.1720709031461
6.8379,99.1675543004223
6.838,99.1630259226176
6.8381,99.158485774481
6.8382,99.1539338607674
6.8383,99.1493701862368
6.8384,99.1447947556549
6.8385,99.140207573793
6.8386,99.1356086454279
6.8387,99.1309979753416
6.8388,99.1263755683218
6.8389,99.1217414291615
6.839,99.1170955626596
6.8391,99.1124379736197
6.8392,99.1077686668513
6.8393,99.1030876471695
6.8394,99.0983949193945
6.8395,99.0936904883519
6.8396,99.0889743588727
6.8397,99.084246535794
6.8398,99.079507023957
6.8399,99.0747558282093
6.84,99.0699929534037
6.8401,99.065218404398
6.8402,99.0604321860557
6.8403,99.0556343032455
6.8404,99.0508247608414
6.8405,99.046003563723
6.8406,99.041170716775
6.8407,99.0363262248872
6.8408,99.0314700929553
6.8409,99.0266023258796
6.841,99.0217229285666
6.8411,99.0168319059271
6.8412,99.0119292628779
6.8413,99.0070150043407
6.8414,99.0020891352424
6.8415,98.9971516605156
6.8416,98.9922025850976
6.8417,98.9872419139314
6.8418,98.9822696519651
6.8419,98.9772858041519
6.842,98.97229037545
6.8421,98.9672833708235
6.8422,98.962264795241
6.8423,98.9572346536766
6.8424,98.9521929511096
6.8425,98.9471396925247
6.8426,98.9420748829108
6.8427,98.9369985272632
6.8428,98.9319106305817
6.8429,98.9268111978713
6.843,98.9217002341424
6.8431,98.91657774441
6.8432,98.9114437336947
6.8433,98.9062982070216
6.8434,98.901141169422
6.8435,98.8959726259314
6.8436,98.8907925815904
6.8437,98.8856010414452
6.8438,98.8803980105465
6.8439,98.8751834939505
6.844,98.8699574967182
6.8441,98.8647200239157
6.8442,98.8594710806144
6.8443,98.8542106718904
6.8444,98.8489388028247
6.8445,98.8436554785037
6.8446,98.8383607040187
6.8447,98.8330544844658
6.8448,98.8277368249464
6.8449,98.8224077305666
6.845,98.8170672064376
6.8451,98.8117152576755
6.8452,98.8063518894015
6.8453,98.8009771067418
6.8454,98.7955909148272
6.8455,98.7901933187935
6.8456,98.7847843237819
6.8457,98.779363934938
6.8458,98.7739321574125
6.8459,98.7684889963609
6.846,98.7630344569441
6.8461,98.7575685443269
6.8462,98.7520912636799
6.8463,98.7466026201783
6.8464,98.7411026190016
6.8465,98.7355912653353
6.8466,98.7300685643685
6.8467,98.7245345212961
6.8468,98.7189891413172
6.8469,98.7134324296363
6.847,98.707864391462
6.8471,98.7022850320082
6.8472,98.6966943564935
6.8473,98.6910923701415
6.8474,98.6854790781803
6.8475,98.6798544858424
6.8476,98.674218598366
6.8477,98.6685714209933
6.8478,98.6629129589715
6.8479,98.6572432175526
6.848,98.6515622019934
6.8481,98.6458699175551
6.8482,98.6401663695041
6.8483,98.6344515631107
6.8484,98.6287255036511
6.8485,98.6229881964052
6.8486,98.6172396466576
6.8487,98.6114798596985
6.8488,98.6057088408217
6.8489,98.5999265953262
6.849,98.5941331285156
6.8491,98.5883284456982
6.8492,98.5825125521867
6.8493,98.5766854532988
6.8494,98.5708471543564
6.8495,98.5649976606863
6.8496,98.5591369776198
6.8497,98.5532651104926
6.8498,98.5473820646455
6.8499,98.5414878454237
6.85,98.5355824581762
6.8501,98.529665908258
6.8502,98.5237382010274
6.8503,98.5177993418478
6.8504,98.5118493360872
6.8505,98.5058881891179
6.8506,98.4999159063169
6.8507,98.4939324930655
6.8508,98.4879379547495
6.8509,98.4819322967598
6.851,98.475915524491
6.8511,98.4698876433426
6.8512,98.4638486587186
6.8513,98.4577985760272
6.8514,98.4517374006815
6.8515,98.4456651380981
6.8516,98.4395817936996
6.8517,98.4334873729117
6.8518,98.4273818811649
6.8519,98.4212653238944
6.852,98.4151377065397
6.8521,98.4089990345443
6.8522,98.4028493133567
6.8523,98.3966885484294
6.8524,98.3905167452195
6.8525,98.3843339091879
6.8526,98.3781400458008
6.8527,98.3719351605284
6.8528,98.3657192588446
6.8529,98.3594923462284
6.853,98.3532544281631
6.8531,98.3470055101358
6.8532,98.3407455976385
6.8533,98.334474696167
6.8534,98.3281928112218
6.8535,98.3218999483074
6.8536,98.315596112933
6.8537,98.3092813106116
6.8538,98.3029555468603
6.8539,98.2966188272016
6.854,98.2902711571608
6.8541,98.2839125422683
6.8542,98.2775429880588
6.8543,98.2711625000707
6.8544,98.264771083847
6.8545,98.2583687449349
6.8546,98.2519554888854
6.8547,98.2455313212543
6.8548,98.2390962476012
6.8549,98.2326502734902
6.855,98.2261934044889
6.8551,98.2197256461698
6.8552,98.2132470041091
6.8553,98.2067574838875
6.8554,98.2002570910896
6.8555,98.193745831304
6.8556,98.187223710124
6.8557,98.1806907331462
6.8558,98.1741469059721
6.8559,98.1675922342065
6.856,98.161026723459
6.8561,98.1544503793429
6.8562,98.1478632074759
6.8563,98.1412652134794
6.8564,98.1346564029788
6.8565,98.1280367816041
6.8566,98.1214063549888
6.8567,98.1147651287708
6.8568,98.1081131085917
6.8569,98.1014503000973
6.857,98.0947767089375
6.8571,98.088092340766
6.8572,98.0813972012405
6.8573,98.0746912960232
6.8574,98.0679746307795
6.8575,98.0612472111793
6.8576,98.054509042896
6.8577,98.0477601316076
6.8578,98.0410004829955
6.8579,98.0342301027456
6.858,98.0274489965467
6.8581,98.0206571700928
6.8582,98.0138546290809
6.8583,98.0070413792124
6.8584,98.0002174261924
6.8585,97.9933827757299
6.8586,97.9865374335377
6.8587,97.9796814053327
6.8588,97.9728146968355
6.8589,97.9659373137706
6.859,97.9590492618662
6.8591,97.9521505468548
6.8592,97.9452411744722
6.8593,97.9383211504585
6.8594,97.9313904805573
6.8595,97.924449170516
6.8596,97.9174972260857
6.8597,97.9105346530219
6.8598,97.9035614570835
6.8599,97.8965776440329
6.86,97.8895832196367
6.8601,97.8825781896649
6.8602,97.8755625598919
6.8603,97.8685363360949
6.8604,97.8614995240558
6.8605,97.8544521295596
6.8606,97.8473941583953
6.8607,97.840325616355
6.8608,97.8332465092359
6.8609,97.8261568428374
6.861,97.8190566229635
6.8611,97.8119458554219
6.8612,97.8048245460229
6.8613,97.7976927005821
6.8614,97.7905503249177
6.8615,97.7833974248515
6.8616,97.7762340062094
6.8617,97.769060074821
6.8618,97.7618756365188
6.8619,97.75468069714
6.862,97.7474752625243
6.8621,97.7402593385161
6.8622,97.7330329309625
6.8623,97.7257960457143
6.8624,97.7185486886268
6.8625,97.7112908655576
6.8626,97.7040225823687
6.8627,97.6967438449254
6.8628,97.6894546590966
6.8629,97.6821550307546
6.863,97.6748449657755
6.8631,97.6675244700388
6.8632,97.6601935494274
6.8633,97.6528522098276
6.8634,97.6455004571299
6.8635,97.6381382972276
6.8636,97.6307657360175
6.8637,97.6233827794002
6.8638,97.6159894332798
6.8639,97.6085857035639
6.864,97.6011715961626
6.8641,97.5937471169911
6.8642,97.5863122719666
6.8643,97.5788670670105
6.8644,97.5714115080476
6.8645,97.5639456010057
6.8646,97.5564693518164
6.8647,97.5489827664143
6.8648,97.5414858507379
6.8649,97.5339786107288
6.865,97.5264610523321
6.8651,97.5189331814961
6.8652,97.5113950041723
6.8653,97.5038465263162
6.8654,97.4962877538861
6.8655,97.4887186928436
6.8656,97.4811393491543
6.8657,97.4735497287861
6.8658,97.4659498377111
6.8659,97.4583396819045
6.866,97.4507192673442
6.8661,97.4430886000123
6.8662,97.4354476858934
6.8663,97.4277965309762
6.8664,97.4201351412518
6.8665,97.412463522715
6.8666,97.404781681364
6.8667,97.3970896231999
6.8668,97.3893873542271
6.8669,97.3816748804537
6.867,97.3739522078904
6.8671,97.3662193425512
6.8672,97.3584762904537
6.8673,97.3507230576183
6.8674,97.3429596500691
6.8675,97.3351860738328
6.8676,97.3274023349394
6.8677,97.3196084394224
6.8678,97.3118043933182
6.8679,97.3039902026663
6.868,97.2961658735096
6.8681,97.2883314118939
6.8682,97.2804868238682
6.8683,97.2726321154845
6.8684,97.2647672927986
6.8685,97.2568923618679
6.8686,97.2490073287549
6.8687,97.2411121995232
6.8688,97.233206980241
6.8689,97.2252916769791
6.869,97.2173662958108
6.8691,97.2094308428131
6.8692,97.2014853240662
6.8693,97.1935297456527
6.8694,97.1855641136584
6.8695,97.1775884341725
6.8696,97.1696027132871
6.8697,97.161606957097
6.8698,97.1536011717006
6.8699,97.1455853631984
6.87,97.1375595376949
6.8701,97.1295237012966
6.8702,97.121477860114
6.8703,97.1134220202599
6.8704,97.1053561878496
6.8705,97.0972803690028
6.8706,97.0891945698408
6.8707,97.0810987964884
6.8708,97.0729930550735
6.8709,97.0648773517263
6.871,97.0567516925806
6.8711,97.0486160837724
6.8712,97.0404705314416
6.8713,97.0323150417298
6.8714,97.0241496207825
6.8715,97.0159742747474
6.8716,97.0077890097753
6.8717,96.99959383202
6.8718,96.9913887476379
6.8719,96.9831737627883
6.872,96.9749488836335
6.8721,96.9667141163389
6.8722,96.9584694670716
6.8723,96.9502149420028
6.8724,96.9419505473057
6.8725,96.933676289157
6.8726,96.9253921737353
6.8727,96.9170982072223
6.8728,96.9087943958032
